Country;Region;Technology;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
United Arab Emirates;Middle East;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
United Arab Emirates;Middle East;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
United Arab Emirates;Middle East;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
United Arab Emirates;Middle East;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.87;0.397
United Arab Emirates;Middle East;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Solar;0;0;0;0;0;0;0;0;1.832;1.93;1.951;2.491;2.647;4.588;9.685;116.22;154.96;193.7;484.25;484.25;497.319;497.396
Yemen;Middle East;Solar photovoltaic;0;0;0;0;0;0;0;0;1.832;1.93;1.951;2.491;2.647;4.588;9.685;116.22;154.96;193.7;484.25;484.25;497.319;497.396
Yemen;Middle East;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yemen;Middle East;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North America;;Hydropower;671859.38;576757.55;667460.09;663319.885;664212.234;687873.386;701298.275;670788.474;698987.529;694159.231;675247.991;756966.419;710882.251;710372.824;703390.128;684709.398;708716.265;752009.387;735874.367;716430.804;722077.426;692112.951
North America;;Renewable hydropower;644966.38;550170.55;642628.09;636093.885;637325.234;662281.386;675367.275;644751.474;673595.529;671228.231;651069.991;734027.419;690995.251;691004.824;683225.128;664487.398;686162.265;729146.297;714260.412;695547.408;700892.982;671384.381
North America;;Pumped storage;26893;26587;24832;27226;26887;25592;25931;26037;25392;22931;24178;22939;19887;19368;20165;20222;22554;22863.09;21613.955;20883.396;21184.444;20728.57
North America;;Marine;32;32;32;33;31;28;19;23;15;30;28;26;27;15.001;16.001;13.001;19.011;6.011;20.011;1.011;0.011;0.011
North America;;Wind;5915.074;7144.174;10867.829;12131.7;15251.7;19453.7;29194.75;37859.559;59739.85;81464.163;105112.161;132690.451;156921.18;191990.534;212856.227;228701.095;270779.095;299379.854;322391.167;347799.875;397280.762;438641.9
North America;;Onshore wind energy;5915.074;7144.174;10867.829;12131.7;15251.7;19453.7;29194.75;37859.559;59739.85;81464.163;105112.161;132690.451;156921.18;191990.534;212856.127;228700.92;270676.428;299277.187;322288.5;347697.208;397136.047;438497.185
North America;;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.175;102.667;102.667;102.667;102.667;144.715;144.715
North America;;Solar;732.222;811.806;859.917;879.25;986.806;1156.034;1327.735;1721.136;2151.384;2661.747;4253.643;6937.038;11331.558;17815.794;28640.84;39627.144;54616.276;76058.125;92531.305;111915.574;140014.02;177621.519
North America;;Solar photovoltaic;206.222;246.806;290.917;331.25;399.806;560.034;777.735;1048.136;1272.384;1845.747;3374.643;6044.038;10372.558;16801.794;25952.84;36083.144;50915.276;72471.482;88563.028;108323.116;136527.453;174391.697
North America;;Concentrated solar power;526;565;569;548;587;596;550;673;879;816;879;893;959;1014;2688;3544;3701;3586.643;3968.277;3592.458;3486.567;3229.822
North America;;Bioenergy;66511.312;61875.117;66792.45;66639.021;67754.295;69278.09;69261.808;69312.165;67527.105;67776.136;71554.464;72110.62;74737.253;77968.301;80889.753;80563.541;82372.025;82280.668;80735.526;75692.134;72165.93;71335.539
North America;;Solid biofuels and renewable municipal waste;60226.312;55420.119;59345.448;58631.021;60024.295;61770.09;61146.808;61090.165;58274.105;57629.136;60826.463;60386.62;62032.254;63966.3;66014.751;65545.542;67606.028;67259.297;66111.227;61672.366;58617.725;58697.728
North America;;Renewable municipal waste;8620.311;8356.12;8508.448;8308.02;9162.295;9751.092;9943.808;9820.165;9753.104;9692.135;9522.464;8850.621;8850.254;8598.3;8633.749;8607.544;8713.028;8385.756;8572.891;7333.29;7320.643;7328.004
North America;;Bagasse;2044.209;3118.462;3547.815;3698.24;3766.003;4306.838;3568.161;3607.197;1890.1;1719.443;1930.336;1817.877;1906.203;1994.374;2155.969;2118.14;1980.759;2127.682;2439.951;2308.74;2385.573;2202.011
North America;;Other solid biofuels;49487.891;43919.393;47268.153;46582.912;46913.963;47409.444;47357.078;47396.164;46503.41;46217.558;49373.663;49718.122;51275.797;53193.387;54860.022;54417.268;56475.319;56305.315;54878.029;52030.336;48911.509;49167.713
North America;;Liquid biofuels;0;0;852;685;343;213;164;84;88;91;94;177;195;193;208;223;210;217.295;350.64;357.469;297.931;308.658
North America;;Biogas;6285;6454.998;6595.002;7323;7387;7295;7951;8138;9165;10056;10634.001;11547;12509.999;13809.001;14667.002;14794.999;14555.997;14804.076;14273.659;13662.299;13250.274;12329.153
North America;;Geothermal;20522;19813;20337;21152;22064;24077;23266;24202;23929;23786;24195;24347;23952;24492;24710;25058;24732;24672.464;24148.311;23693.755;23351.49;23319.656
Bermuda;North America;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bermuda;North America;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;North America;Hydropower;358620;333430;350665;337556;340946;362031;352963;367695;377561;368762;351461;375797;380340;391861;382574;382266;385505;394659;385967;381843;386617;382867
Canada;North America;Renewable hydropower;358509;333319;350554;337445;340835;361920;352852;367584;377450;368651;351350;375686;380229;391750;382463;382155;385394;394548;385856;381732;386506;382756
Canada;North America;Pumped storage;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111
Canada;North America;Marine;32;32;32;33;31;28;19;23;15;30;28;26;27;15;16;13;19;6;20;1;0;0
Canada;North America;Wind;264;337;408;826;954;1567;2473;3007;3788;6641;8724;10187;11310;18092;22538;26964;30930;31511;33468;32873;35761;34753
Canada;North America;Onshore wind energy;264;337;408;826;954;1567;2473;3007;3788;6641;8724;10187;11310;18092;22538;26964;30930;31511;33468;32873;35761;34753
Canada;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;North America;Solar;16;19;22;23;13;17.701;22.402;28.803;40.606;120.914;283.032;683.427;1126.28;1843.794;2690.451;3789.922;4030;3892;4107;4415;4790;6043
Canada;North America;Solar photovoltaic;16;19;22;23;13;17.701;22.402;28.803;40.606;120.914;283.032;683.427;1126.28;1843.794;2690.451;3789.922;4030;3892;4107;4415;4790;6043
Canada;North America;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;North America;Bioenergy;8648;9017.999;9430.001;9368;9101;8211;8123;7815.999;7160;7859.999;9070;9145;9710;9833;8706.001;9142;11881.001;11364.001;10995;10781.999;10022.001;10128
Canada;North America;Solid biofuels and renewable municipal waste;7610;7994;8415;8382;8147;7393;7261;7197;6498;7191;8360;8326;8917;8976;7789;8182;10949.001;10491.001;10172;9967;9238;9345
Canada;North America;Renewable municipal waste;245;243;246;204;211;211;243;230;228;212;202;221;186;162;160;167;176;189;177;176;169;169
Canada;North America;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;North America;Other solid biofuels;7365;7751;8169;8178;7936;7182;7018;6967;6270;6979;8158;8105;8731;8814;7629;8015;10773.001;10302.001;9995;9791;9069;9176
Canada;North America;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Canada;North America;Biogas;1038;1023.999;1015.001;986;954;818;862;618.999;662;668.999;710;819;793;857;917.001;960;932;873;823;814.999;784.001;783
Canada;North America;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Hydropower;178.5;164.22;178.5;187.68;195.84;206.94;199.8;208.8;207.62;265.225;296;338;344.563;377.502;396.359;422.857;400.912;388.397;417.791;408.814;430.499;432.601
Greenland;North America;Renewable hydropower;178.5;164.22;178.5;187.68;195.84;206.94;199.8;208.8;207.62;265.225;296;338;344.563;377.502;396.359;422.857;400.912;388.397;417.791;408.814;430.499;432.601
Greenland;North America;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088;0.088;0.088;0.033
Greenland;North America;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088;0.088;0.088;0.033
Greenland;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.122;0.122;0.299;0.517
Greenland;North America;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.122;0.122;0.299;0.517
Greenland;North America;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Bioenergy;11.311;11.12;10.448;11.02;12.295;12.092;10.808;12.165;12.104;11.135;12.464;12.621;14.254;16.3;12.749;13.544;13.028;13.01;13.961;14.696;14.253;14.184
Greenland;North America;Solid biofuels and renewable municipal waste;11.311;11.12;10.448;11.02;12.295;12.092;10.808;12.165;12.104;11.135;12.464;12.621;14.254;16.3;12.749;13.544;13.028;13.01;13.961;14.696;14.253;14.184
Greenland;North America;Renewable municipal waste;11.311;11.12;10.448;11.02;12.295;12.092;10.808;12.165;12.104;11.135;12.464;12.621;14.254;16.3;12.749;13.544;13.028;13.01;13.961;14.696;14.253;14.184
Greenland;North America;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Greenland;North America;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Hydropower;33074.88;28435.33;24861.59;19852.205;25176.394;27709.446;30446.475;27339.674;39223.909;26722.006;37157.991;36270.419;31910.688;28021.322;38892.769;30891.541;30697.353;31847.656;32485.556;23608.056;26817.01;34717.16
Mexico;North America;Renewable hydropower;33074.88;28435.33;24861.59;19852.205;25176.394;27709.446;30446.475;27339.674;39223.909;26722.006;37157.991;36270.419;31910.688;28021.322;38892.769;30891.541;30697.353;31847.656;32485.556;23608.056;26817.01;34717.16
Mexico;North America;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Wind;0.474;0.474;0.129;5;6;5;45;248;255;596.353;1239.111;1648.321;3688.31;4184.544;6426.197;8745.095;10378.095;10619.782;13088.611;16726.667;19701.391;21074.87
Mexico;North America;Onshore wind energy;0.474;0.474;0.129;5;6;5;45;248;255;596.353;1239.111;1648.321;3688.31;4184.544;6426.197;8745.095;10378.095;10619.782;13088.611;16726.667;19701.391;21074.87
Mexico;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Solar;7.222;7.806;7.917;8.25;8.806;18.333;18.333;18.333;17.778;25.833;28.611;38.611;60.278;100;186.389;202.222;252.276;1186.506;3239.742;10022.136;15895.178;20254.478
Mexico;North America;Solar photovoltaic;7.222;7.806;7.917;8.25;8.806;18.333;18.333;18.333;17.778;25.833;28.611;38.611;60.278;100;186.389;202.222;252.276;1186.506;3211.71;9964.32;15835.61;20194.91
Mexico;North America;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.032;57.816;59.568;59.568
Mexico;North America;Bioenergy;1672;2509;2477;2454;2515;3074;2332;2363;708;586;728;632.999;904;1180.001;1353;1341;1460.998;2045.999;1841.269;1702.411;1860.43;1612.251
Mexico;North America;Solid biofuels and renewable municipal waste;1655;2492;2458;2434;2494;3046;2301;2313;632;480;610;518;755;1019;1189;1180;1303;1837;1650.27;1514.41;1612.43;1403.25
Mexico;North America;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Bagasse;1655;2492;2458;2434;2494;3046;2301;2313;632;480;610;498;609;754;900;923;956;1239;1578.79;1476.32;1583.21;1374.1
Mexico;North America;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;20;146;265;289;257;347;598;71.48;38.09;29.22;29.15
Mexico;North America;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mexico;North America;Biogas;17;17;19;20;21;28;31;50;76;106;118;114.999;149;161.001;164;161;157.998;208.999;190.999;188.001;248;209.001
Mexico;North America;Geothermal;5901;5567;5398;6282;6577;7299;6685;7404;7056;6740;6618;6507;5817;6070;6000;6331;6148;5946;5374.81;5330.238;4520.555;4242.9
Saint Pierre and Miquelon;North America;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Wind;0.6;0.7;0.7;0.7;0.7;0.7;0.75;1.559;0.85;0.81;1.05;1.13;0.87;0.99;0.03;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Onshore wind energy;0.6;0.7;0.7;0.7;0.7;0.7;0.75;1.559;0.85;0.81;1.05;1.13;0.87;0.99;0.03;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saint Pierre and Miquelon;North America;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
United States of America;North America;Hydropower;279986;214728;291755;305724;297894;297926;317689;275545;281995;298410;286333;344561;298287;290113;281527;271129;292113;325114.334;317004.02;310570.934;308212.917;274096.19
United States of America;North America;Renewable hydropower;253204;188252;267034;278609;271118;272445;291869;249619;256714;275590;262266;321733;278511;270856;261473;251018;269670;302362.244;295501.065;289798.538;287139.473;253478.62
United States of America;North America;Pumped storage;26782;26476;24721;27115;26776;25481;25820;25926;25281;22820;24067;22828;19776;19257;20054;20111;22443;22752.09;21502.955;20772.396;21073.444;20617.57
United States of America;North America;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.001;0.001;0.011;0.011;0.011;0.011;0.011;0.011
United States of America;North America;Wind;5650;6806;10459;11300;14291;17881;26676;34603;55696;74226;95148;120854;141922;169713;183892;192992;229471;257249.072;275834.468;298200.12;341818.283;382813.997
United States of America;North America;Onshore wind energy;5650;6806;10459;11300;14291;17881;26676;34603;55696;74226;95148;120854;141922;169713;183891.9;192991.825;229368.333;257146.405;275731.801;298097.453;341673.568;382669.282
United States of America;North America;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.175;102.667;102.667;102.667;102.667;144.715;144.715
United States of America;North America;Solar;709;785;830;848;965;1120;1287;1674;2093;2515;3942;6215;10145;15872;25764;35635;50334;70979.619;85184.441;97478.316;119328.543;151323.524
United States of America;North America;Solar photovoltaic;183;220;261;300;378;524;737;1001;1214;1699;3063;5322;9186;14858;23076;32091;46633;67392.976;81244.196;93943.674;115901.544;148153.27
United States of America;North America;Concentrated solar power;526;565;569;548;587;596;550;673;879;816;879;893;959;1014;2688;3544;3701;3586.643;3940.245;3534.642;3426.999;3170.254
United States of America;North America;Bioenergy;56180.001;50336.998;54875.001;54806.001;56126;57980.998;58796;59121.001;59647.001;59319.002;61744;62320;64108.999;66939;70818.003;70066.997;69016.998;68857.658;67885.296;63193.028;60269.246;59581.104
United States of America;North America;Solid biofuels and renewable municipal waste;50950.001;44922.999;48462;47804.001;49371;51318.998;51574;51568;51132.001;49947.001;51843.999;51529.999;52346;53955;57024.002;56169.998;55340.999;54918.286;54274.996;50176.26;47753.042;47935.294
United States of America;North America;Renewable municipal waste;8364;8102;8252;8093;8939;9528;9690;9578;9513;9469;9308;8617;8650;8420;8461;8427;8524;8183.746;8381.93;7142.594;7137.39;7144.82
United States of America;North America;Bagasse;389.209;626.462;1089.815;1264.24;1272.003;1260.838;1267.161;1294.197;1258.1;1239.443;1320.336;1319.877;1297.203;1240.374;1255.969;1195.14;1024.759;888.682;861.161;832.42;802.363;827.911
United States of America;North America;Other solid biofuels;42122.891;36168.393;39099.153;38404.912;38977.963;40227.444;40339.078;40429.164;40233.41;39238.558;41215.663;41593.122;42398.797;44114.387;46942.022;46145.268;45355.318;45405.314;44811.549;42201.246;39813.289;39962.563
United States of America;North America;Liquid biofuels;0;0;852;685;343;213;164;84;88;91;94;177;195;193;208;223;210;217.295;350.64;357.469;297.931;308.658
United States of America;North America;Biogas;5230;5413.999;5561.001;6317;6412;6449;7058;7469.001;8427;9281.001;9806.001;10613.001;11567.999;12791;13586.001;13673.999;13465.999;13722.077;13259.66;12659.299;12218.273;11337.152
United States of America;North America;Geothermal;14621;14246;14939;14870;15487;16778;16581;16798;16873;17046;17577;17840;18135;18422;18710;18727;18584;18726.464;18773.501;18363.517;18830.935;19076.756
Oceania;;Hydropower;43190.345;40581.702;42799.185;41851.717;45369.201;40743.625;41472.304;40240.803;36555.149;38097.453;40193.003;43861.633;39040.083;43432.016;44508.591;39745.313;43017.511;43284.008;44225.303;43634.174;41509.185;41617.707
Oceania;;Renewable hydropower;42830.345;40211.702;42622.185;41635.717;45148.201;40440.625;41369.304;40062.803;36407.149;38030.453;40146.003;43748.633;38936.083;43278.016;44425.591;39624.313;42720.511;43036.008;44008.303;43269.174;41123.185;41178.707
Oceania;;Pumped storage;360;370;177;216;221;303;103;178;148;67;47;113;104;154;83;121;297;248;217;365;386;439
Oceania;;Marine;0;0;0;0;0;0;0;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0
Oceania;;Wind;185.467;355.999;527.328;854.841;1078.528;1516.614;2363.398;3581.383;4192.403;5354.41;6752.811;8096.959;9118.17;10045.331;12531.47;13906.857;14594.958;14740.735;17284.824;20035.403;22759.746;27225.89
Oceania;;Onshore wind energy;185.467;355.999;527.328;854.841;1078.528;1516.614;2363.398;3581.383;4192.403;5354.41;6752.811;8096.959;9118.17;10045.331;12531.47;13906.857;14594.958;14740.735;17284.824;20035.403;22759.746;27225.89
Oceania;;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;;Solar;39.523;46.208;52.445;61.753;72.262;82.835;95.366;117.376;136.183;171.365;404.645;1414.611;2358.647;3521.443;4085.995;5167.69;6435.876;8351.394;10275.968;15303.437;21560.259;28293.991
Oceania;;Solar photovoltaic;39.523;46.208;52.445;60.753;71.262;81.835;94.366;113.376;132.183;167.365;401.645;1411.611;2355.647;3518.443;4082.995;5163.69;6431.876;8346.394;10270.968;15297.437;21554.259;28288.991
Oceania;;Concentrated solar power;0;0;0;1;1;1;1;4;4;4;3;3;3;3;3;4;4;5;5;6;6;5
Oceania;;Bioenergy;2097.704;2165.502;2288.636;2248.076;2552.703;4628.141;4773.478;4791.011;5427.733;3667.078;3635.932;2955.906;3930.166;4055.693;4432.268;4533.248;4622.261;4406.341;4415.668;4417.002;4285.326;4290.447
Oceania;;Solid biofuels and renewable municipal waste;1539.299;1344.992;1294.042;1311.446;1612.557;3830.932;3897.377;3929.01;4352.713;2406.058;2386.281;1696.013;2065.362;2201.75;2523.487;2749.329;3036.502;2900.272;2850.543;2770.082;2612.819;2623.894
Oceania;;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;;Bagasse;752.216;688.917;807.188;889.152;1115.961;3199.942;3240.853;3259.338;3622.627;1570.005;1459.199;884.47;1221.428;1299.015;1524.878;1667.699;1855.522;1573.879;1544.136;1390.447;1254.845;1294.179
Oceania;;Other solid biofuels;787.083;656.075;486.854;422.294;496.596;630.99;656.524;669.672;730.086;836.053;927.082;811.543;843.934;902.735;998.609;1081.63;1180.98;1326.393;1306.407;1379.635;1357.974;1329.715
Oceania;;Liquid biofuels;0.405;0.51;0.594;0.63;0.146;0.209;0.101;0.001;0.02;0.02;0.651;0.893;3.059;11.881;4.828;5.49;4.147;1.418;1.435;2.08;1.557;0.518
Oceania;;Biogas;558;820;994;936;940;797;876;862;1075;1261;1249;1259;1861.745;1842.062;1903.953;1778.429;1581.612;1504.651;1563.69;1644.84;1670.95;1666.035
Oceania;;Geothermal;2922.1;2838.1;2814.1;2800.1;2839.1;3269.1;3479;3844.955;4578.533;5266;6262.6;6577.2;6757.8;7115.4;7876;8432.6;8389.2;8403.8;8319.4;8357;8400;8543
American Samoa;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
